,Unnamed: 0,drugbank_id,name,groups,indication,smiles,type
1386,1386,DB06412,Oxymetholone,approved|illicit,"Oxymetholone is an anabolic steroid used for the treatment of types of anemia, such as acquired aplastic anemia, congenital aplastic anemia, myelofibrosis, and the hypoplastic anemias.",[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O,small molecule
1387,1387,DB06413,Armodafinil,approved|investigational,"Armodafinil is a stimulant used to improve wakefulness in adult patients with excessive sleepiness associated with obstructive sleep apnea, narcolepsy, or shift work disorder.",NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
1388,1388,DB06414,Etravirine,approved,Etravirine is a non-nucleoside reverse transcriptase inhibitor (NNRTI) used in the treatment of HIV-1 infections in combination with other antiretroviral agents.,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,small molecule
1389,1389,DB06441,Cangrelor,approved,"Cangrelor is a P2Y12 platelet receptor antagonist used during percutaneous coronary intervention to reduce the risk for periprocedural myocardial infarction (MI), repeat coronary revascularization, and stent thrombosis (ST).",CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1,small molecule
1390,1390,DB06448,Lonafarnib,approved|investigational,Lonafarnib is a potent farnesyl transferase inhibitor used to reduce mortality associated with Hutchinson-Gilford progeria syndrome (HGPS) and other progeroid laminopathies.,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3=C(CCC4=C2C(Br)=CC(Cl)=C4)C=C(Br)C=N3)CC1,small molecule
1391,1391,DB06480,Prucalopride,approved,Prucalopride is a 5-HT4 receptor agonist indicated to treat adults with chronic idiopathic constipation.,COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1,small molecule
1392,1392,DB06589,Pazopanib,approved,Pazopanib is an antineoplastic agent used in the treatment of advanced renal cell cancer and advanced soft tissue sarcoma in patients with prior chemotherapy.,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,small molecule
1393,1393,DB06590,Ceftaroline fosamil,approved|investigational,"Ceftaroline fosamil is an antibacterial agent used to treat various bacterial infections, such as acute bacterial skin and skin structure infections and community-acquired bacterial pneumonia.",[H][C@]12SCC(SC3=NC(=CS3)C3=CC=[N+](C)C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC)\C1=NSC(NP(O)(O)=O)=N1)C([O-])=O,small molecule
1394,1394,DB06594,Agomelatine,approved|investigational,Agomelatine is indicated to treat major depressive episodes in adults,COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1,small molecule
1395,1395,DB06595,Midostaurin,approved|investigational,"Midostaurin is an antineoplastic agent used to treat high-risk acute myeloid leukemia (AML) with specific mutations, aggressive systemic mastocytosis (ASM), systemic mastocytosis with associated hematologic neoplasm (SM-AHN), or mast cell leukemia (MCL).",CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,small molecule
1396,1396,DB06603,Panobinostat,approved|investigational,Panobinostat is a non-selective histone deacetylase inhibitor used to treat multiple myeloma in combination with other antineoplastic agents.,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1,small molecule
1397,1397,DB06605,Apixaban,approved,"Apixaban is an anticoagulant used for the prophylaxis of stroke and systemic embolism in nonvalvular atrial fibrillation, and deep vein thrombosis(DVT) leading to pulmonary embolism(PE), including in patients after a hip or knee replacement surgery.",COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O,small molecule
1398,1398,DB06608,Tafenoquine,approved|investigational,Tafenoquine is an antiparasitic agent used for the treatment and prevention of relapse of Vivax malaria.,COC1=CC(C)=C2C(OC3=CC=CC(=C3)C(F)(F)F)=C(OC)C=C(NC(C)CCCN)C2=N1,small molecule
1399,1399,DB06614,Peramivir,approved|investigational,Peramivir is an intravenous antiviral agent used to treat acute uncomplicated influenza in patients aged 2 years and older who are shown to be symptomatic for no more than two days.,[H][C@@]1([C@@H](NC(C)=O)C(CC)CC)[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O,small molecule
1400,1400,DB06616,Bosutinib,approved,"Bosutinib is an antineoplastic agent used for the treatment of chronic, accelerated, or blast phase Philadelphia chromosome-positive (Ph+) chronic myelogenous leukemia (CML) in adults with inadequate clinical response to other treatments.",COC1=CC(NC2=C(C=NC3=CC(OCCCN4CCN(C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl,small molecule
1401,1401,DB06626,Axitinib,approved|investigational,Axitinib is an oral VEGFR and kinase inhibitor used for the treatment of advanced renal cell carcinoma after failure of one prior systemic therapy.,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1,small molecule
1402,1402,DB06636,Isavuconazonium,approved|investigational,Isavuconazonium is a triazole antifungal used for the treatment of invasive aspergillosis and mucormycosis.,[H]C(C)(OC(=O)N(C)C1=C(COC(=O)CNC)C=CC=N1)[N+]1=CN(C[C@](O)(C2=C(F)C=CC(F)=C2)[C@@]([H])(C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)N=C1,small molecule
1403,1403,DB06637,Dalfampridine,approved,Dalfampridine is a potassium channel blocker used for the improvement of motor function in patients with multiple sclerosis (MS).,NC1=CC=NC=C1,small molecule
1404,1404,DB06654,Safinamide,approved|investigational,"Safinamide is a MAO-B inhibitor used as an add-on treatment to levodopa/carbidopa for Parkinson's disease during ""off"" episodes.",C[C@H](NCC1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O,small molecule
1405,1405,DB06663,Pasireotide,approved,"Pasireotide is a somatostatin analog used in the treatment of Cushing’s disease, specifically for those patients whom pituitary surgery is not appropriate.",NCCCC[C@@H]1NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(OCC3=CC=CC=C3)C=C2)NC1=O)OC(=O)NCCN)C1=CC=CC=C1,small molecule
1406,1406,DB06684,Vilazodone,approved,Vilazodone is an antidepressant agent used for the treatment of major depressive disorder that targets the 5-HT transporter and 5-HT1A receptors.,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1,small molecule
1407,1407,DB06689,Ethanolamine oleate,approved,Ethanolamine oleate is a mild sclerosing agent used in the treatment of esophageal varices with recent bleeding episodes.,NCCO.CCCCCCCC\C=C/CCCCCCCC(O)=O,small molecule
1408,1408,DB06691,Mepyramine,approved|vet_approved,"Mepyramine is an antihistamine agent used for the symptomatic treatment of allergy, hypersensitivity reactions, and pruritic skin disorders.",COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,small molecule
1409,1409,DB06694,Xylometazoline,approved|investigational,Xylometazoline is a direct-acting alpha-adrenergic agonist used for the symptomatic treatment of nasal congestion and minor inflammation due to allergies or colds.,CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C,small molecule
1410,1410,DB06695,Dabigatran etexilate,approved,Dabigatran etexilate is an anticoagulant used for the prevention of venous thromboembolic events or stroke in patients with recent elective hip or knee replacement surgery and atrial fibrillation.,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,small molecule
1411,1411,DB06697,Artemether,approved,Artemether is an antimalarial agent used in combination with lumefantrine for the treatment of acute uncomplicated malaria caused by Plasmodium falciparum.,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4,small molecule
1412,1412,DB06698,Betahistine,approved|investigational,Betahistine is an antivertigo agent used for the reduction of episodes of vertigo association with Ménière's disease.,CNCCC1=CC=CC=N1,small molecule
1413,1413,DB06699,Degarelix,approved,Degarelix is a GnRH receptor antagonist used in the management of advanced prostate cancer.,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,small molecule
1414,1414,DB06700,Desvenlafaxine,approved|investigational,Desvenlafaxine is an antidepressant agent and SNRI used for the treatment of major depressive disorders in adults.,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,small molecule
1415,1415,DB06701,Dexmethylphenidate,approved|investigational,Dexmethylphenidate is a norepinephrine-dopamine reuptake inhibitor used in the treatment of ADHD in conjunction with other therapies.,[H][C@@](C(=O)OC)(C1=CC=CC=C1)[C@@]1([H])CCCCN1,small molecule
1416,1416,DB06702,Fesoterodine,approved,"Fesoterodine is an antimuscarinic agent used in the treatment of overactive bladder with symptoms of urge urinary incontinence, urgency, and frequency.",CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C,small molecule
1417,1417,DB06703,Gadobutrol,approved,Gadobutrol is a contrast agent used during diagnostic procedures to visualize disrupted areas of blood brain barrier (BBB) and/or abnormal vascularity of the central nervous system.,OC[C@H](O)[C@H](CO)[N+]12CC[N+]3(CC([O-])=O)CC[N+]4(CC([O-])=O)CC[N+](CC([O-])=O)(CC1)[Gd-]234,small molecule
1418,1418,DB06704,Iobenguane,approved|investigational,Iobenguane is a radiopharmaceutical agent used for the diagnosis of primary and metastatic pheochromocytoma or neuroblastoma.,NC(N)=NCC1=CC(I)=CC=C1,small molecule
1419,1419,DB06705,Gadofosveset trisodium,approved,Gadofosveset trisodium is an intravenous contrast agent used during magnetic resonance angiography (MRA) to evaluate aortoiliac occlusive disease (AIOD) in adults with peripheral vascular disease.,[Na+].[Na+].[Na+].[Gd+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)C[C@H](COP([O-])(=O)OC1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1)N(CC([O-])=O)CC([O-])=O,small molecule
1420,1420,DB06706,Isometheptene,approved,Isometheptene is a sympathomimetic used to relieve painful spasms in combination with other agents such as caffeine and metamizole.,CNC(C)CCC=C(C)C,small molecule
1421,1421,DB06707,Levonordefrin,approved,Levonordefrin is a topical sympathomimetic amine found in local anesthetic products that is used for nasal decongestion or vasoconstriction during dental procedures.,C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1,small molecule
1422,1422,DB06708,Lumefantrine,approved,Lumefantrine is an antimalarial agent used in combination with artemether for the treatment of acute uncomplicated malaria caused by Plasmodium falciparum.,CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1,small molecule
1423,1423,DB06709,Methacholine,approved|investigational,Methacholine is a parasympathomimetic bronchoconstrictor used to diagnose bronchial hyperreactivity in subjects who do not have clinically apparent asthma.,CC(C[N+](C)(C)C)OC(C)=O,small molecule
1424,1424,DB06710,Methyltestosterone,approved,"Methyltestosterone is a synthetic anabolic steroid used for the replacement therapy in conditions associated with testosterone deficiencies in males, such as hypogonadism, and treatment of advancing inoperable metastatic breast cancer in females.",[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,small molecule
1425,1425,DB06711,Naphazoline,approved|investigational,"Naphazoline is a sympathomimetic vasoconstrictor used for the symptomatic relief of redness and itching of the eye, and nasal congestion.",C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,small molecule
1426,1426,DB06712,Nilvadipine,approved|investigational,Nilvadipine is a calcium channel blocker used to manage arterial hypertension.,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,small molecule
1427,1427,DB06713,Norelgestromin,approved|investigational,Norelgestromin is a progestin used for the prevention of pregnancy in women who elect to use a transdermal patch as a method of contraception.,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO,small molecule
1428,1428,DB06714,Propylhexedrine,approved,"It is used to provide temporary symptomatic relief of nasal congestion due to colds, allergies and allergic rhinitis",CNC(C)CC1CCCCC1,small molecule
1429,1429,DB06715,Potassium Iodide,approved,Potassium Iodide is an oral antithyroid agent used for the prevention of radioactive iodine uptake into the thyroid gland during a nuclear radiation emergency.,[K+].[I-],small molecule
1430,1430,DB06716,Fospropofol,approved|illicit|investigational,Fospropofol is a sedative-­hypnotic agent indicated for monitored anesthesia care (MAC) sedation in adult patients undergoing diagnostic or therapeutic procedures.,CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O,small molecule
1431,1431,DB06717,Fosaprepitant,approved,Fosaprepitant is an antiemetic drug used in combination with other antiemetic agents for the prevention of acute and delayed nausea and vomiting caused by chemotherapy.,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,small molecule
1432,1432,DB06718,Stanozolol,approved|vet_approved,Stanozolol is an anabolic steroid used to manage hereditary angioedema.,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C,small molecule
1433,1433,DB06719,Buserelin,approved|investigational,Buserelin is a LHRH agonist used for the palliative treatment of hormone-dependent advanced carcinoma of the prostate gland in males and treatment of endometriosis in females.,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1,small molecule
1434,1434,DB06723,Aluminum hydroxide,approved|investigational,"Aluminum hydroxide is an antacid used for the symptomatic relief of heartburn, acid indigestion, and sour stomach.",[OH-].[OH-].[OH-].[Al+3],small molecule
1435,1435,DB06724,Calcium carbonate,approved|investigational,"Calcium carbonate is an ionic compound used as a calcium supplement or antacid used for the symptomatic relief of heartburn, acid indigestion, and sour stomach.",[Ca++].[O-]C([O-])=O,small molecule
1436,1436,DB06725,Lornoxicam,approved|investigational,"Lornoxicam is an NSAID indicated in the treatment of mild to moderate pain, as well as rheumatoid arthritis and osteoarthritis.",CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O,small molecule
1437,1437,DB06729,Sulfaphenazole,approved,For the treatment bacterial infections,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1,small molecule
1438,1438,DB06736,Aceclofenac,approved|investigational,"Aceclofenac is indicated for the relief of pain and inflammation in osteoarthritis, rheumatoid arthritis and ankylosing spondylitis",OC(=O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,small molecule
1439,1439,DB06742,Ambroxol,approved|investigational,Ambroxol is a medication indicated for airway secretion clearance therapy.,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,small molecule
1440,1440,DB06751,Drotaverine,approved|investigational,Drotaverine is a phosphodiesterase-4 inhibitor used to alleviate gastrointestinal and genitourinary smooth muscle spasms.,CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1,small molecule
1441,1441,DB06755,Beta carotene,approved|nutraceutical,Beta carotene is a vitamin A precursor found in various nutritional supplements and health products.,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,small molecule
1442,1442,DB06756,Betaine,approved|investigational|nutraceutical,Betaine is a methyl group donor used for the treatment of homocystinuria to decrease elevated homocysteine blood levels.,C[N+](C)(C)CC([O-])=O,small molecule
1443,1443,DB06757,Manganese,approved|nutraceutical,Manganese is a transition metal used for supplementation of manganese during Total Parenteral Nutrition (TPN).,[Mn++],small molecule
1444,1444,DB06764,Tetryzoline,approved,"Tetryzoline is an alpha-adrenergic agonist used in the temporary symptomatic relief of discomfort and redness of the eyes due to minor irritations, as well as alleviate nasal congestion.",C1CN=C(N1)C1CCCC2=CC=CC=C12,small molecule
1445,1445,DB06766,Alcaftadine,approved,Alcaftadine is a H1 histamine receptor antagonist for ophthalmic use to prevent itching associated with allergic conjunctivitis.,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12,small molecule
1446,1447,DB06768,Ammonium lactate,approved,"Ammonium lactate is an inorganic compound used for the symptomatic treatment of dry, scaly skin (xerosis) and ichthyosis vulgaris and for temporary relief of itching associated with these conditions.",[NH4+].CC(O)C([O-])=O,small molecule
1447,1448,DB06769,Bendamustine,approved|investigational,Bendamustine is an antineoplastic agent used for the treatment of chronic lymphocytic leukemia (CLL) and indolent B-cell non-Hodgkin lymphoma (NHL) that has progressed following rituximab therapy.,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,small molecule
1448,1449,DB06770,Benzyl alcohol,approved,Benzyl alcohol is an antiparasitic agent used for the topical treatment of head lice infestation in patients 6 months of age and older.,OCC1=CC=CC=C1,small molecule
1449,1450,DB06771,Besifloxacin,approved,Besifloxacin is a fluoroquinolone antibiotic agent used for the treatment of bacterial conjunctivitis.,N[C@@H]1CCCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O,small molecule
1450,1451,DB06772,Cabazitaxel,approved,Cabazitaxel is an antineoplastic agent used for the treatment of hormone-refractory metastatic prostate cancer previously treated with a docetaxel-containing treatment regimen.,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,small molecule
1451,1452,DB06774,Capsaicin,approved,"Capsaicin is a topical analgesic agent used for the symptomatic relief of neuropathic pain associated with post-herpetic neuralgia, as well as other muscle and joint pain.",COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,small molecule
1452,1453,DB06775,Carglumic acid,approved,Carglumic acid is an analog of N-acetylglutamate (NAG) used for the treatment of acute and chronic hyperammonemia in patients with N-acetylglutamate synthase (NAGS) deficiency.,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,small molecule
1453,1454,DB06777,Chenodeoxycholic acid,approved,Chenodeoxycholic acid is a bile acid used for the treatment of primary biliary cirrhosis.,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,small molecule
1454,1455,DB06778,Cupric sulfate,approved,Cupric sulfate is a compound used as an intravenous copper supplement for Total Parenteral Nutrition (TPN).,[Cu++].[O-]S([O-])(=O)=O,small molecule
1455,1456,DB06781,Difluprednate,approved,Difluprednate is a topical corticosteroid used for the symptomatic treatment of inflammation and pain associated with ocular surgery.,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,small molecule
1456,1457,DB06782,Dimercaprol,approved,"Dimercaprol is a chelating agent used as an antidote to arsenic, gold, and mercury poisoning, as well as acute lead poisoning in combination with edetate calcium disodium.",OCC(S)CS,small molecule
1457,1458,DB06783,Prussian blue,approved,Prussian blue is a chelating agent used to reduce the extent of systemic contamination with radioactive cesium and/or radioactive or non-radioactive thallium.,[Fe+3].[Fe+3].[Fe+3].[Fe+3].N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N,small molecule
1458,1459,DB06784,Gallium citrate Ga-67,approved,"Gallium citrate Ga-67 is a radiopharmaceutical agent used in the detection of the presence and extent of Hodgkin's disease, lymphoma, and bronchogenic carcinoma, as well as some acute inflammatory lesions.",[67Ga+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,small molecule
